"","CODIGO","DCS_avg","IHD_avg","CVD_avg","DM_avg","int_dens","int_dens_2","slope_mean","NDVI_mean","lu_entropy_a","p_area_ind","sl_p_ind","POI_dens","POI_dens_2","pdens_2017","pdens_2_t","f_hig_SES"
"115","0901",36.2697113313227,22.54243860405,0,0,26.6816216459985,711.908933660217,19.7833116319444,0.360920423342858,0.647165200180582,0,0,26.663,710.915569,48419.1823522532,2344.41721966075,0
"116","0902",217.622382838382,57.3436078680477,77.0238697198035,20.9762685703261,29.4310289104037,866.18546272502,20.0297527702487,0.456884864869157,0.866750124069724,0,0,11.312,127.961344,14720.8645478007,216.703853034696,0
"117","0903",62.1585852261364,26.4527716869577,15.2272114564436,4.72811374038368,22.7663593191597,518.307116649092,18.8788318168826,0.509430224676355,0.836591093158252,0,0,21.234,450.882756,25534.8209166311,652.027079244419,0
"118","0904",77.5523437521078,46.5987365801481,13.9780892811876,8.56130268199234,78.9728537848976,6236.71163493082,13.6373103215144,0.394537553488359,0.914378838758297,0,0,47.35,2242.0225,25755.2762377591,663.334254083281,0
"119","0905",93.9162163825189,33.4756601940257,17.0290289965909,10.2533775106591,84.9349381687752,7213.94372173367,10.9314306349981,0.39753019751572,0.94025970986587,0,0,32.855,1079.451025,29169.505918153,850.860075509162,0
"120","0906",236.79311349545,156.641070729208,25.4965802222856,8.03886925795053,100.030969265097,10006.1948121149,8.28010911207933,0.239876982453582,0.631608262428486,0,0,33.32,1110.2224,16650.5188842898,277.23977911609,0
"121","0907",278.789934382123,116.098877488431,48.7051414500492,29.2899304963919,150.263785285789,22579.2051684137,9.24168997099905,0.202774638361975,0.634159193257836,0,0,75.079,5636.856241,22704.5237611816,515.495399222062,0
"122","0908",143.774873559958,58.7764439707237,42.656089647593,9.67066210045662,113.493692648961,12880.8182710969,12.1270198822021,0.306532561594488,0.732262588382429,0,0,58.425,3413.480625,21029.5806363443,442.243261740508,0
"123","0909",75.9184952331033,35.2901804522246,13.7781192484548,2.86594761171032,46.6376709222443,2175.07234905156,17.8421985973011,0.499247350674374,0.779866706499599,0,0,14.829,219.899241,23844.6394130206,568.566828736974,0
"124","0910",189.791962514867,98.4753491250083,49.2088853222236,4.90301724137931,140.384590145639,19707.833150359,13.1554724651834,0.261086575619809,0.773062962230427,0,0,45.092,2033.288464,26443.798983499,699.274504679701,0
"125","0911",134.747338030584,61.5025164108173,36.8162825882618,9.67983923765185,172.808044467942,29862.6202328343,10.9744088309152,0.21026112911475,0.612316966197021,0,0,20.08,403.2064,27589.6308191742,761.187728738327,0
"126","0912",236.300134582678,115.699610805601,52.2081800799769,5.89879753402918,155.201796645456,24087.5976819775,15.5617377387153,0.274006687423745,0.645522356011028,0,0,22.559,508.908481,24766.8626247269,613.397484272094,0
"127","0913",112.042797346092,43.840479280802,21.0805340289423,1.62017167381974,85.5586786714694,7320.28749600776,22.3334157436709,0.396494216712187,0.650999486510044,0,0,12,144,41270.1769488611,1703.22750539031,0
"128","0914",67.084179736188,28.4902445578058,15.904625816824,4.41520467836257,47.3957318328619,2246.35539597256,24.76904296875,0.522339011592444,0.798566687688644,0,2.75021628953235,3.508,12.306064,19727.3062496282,389.166611866618,0
"129","0915",180.006031676091,20.8988764044944,88.8574074074074,58.162962962963,19.801486128086,392.098852880783,26.1249561798878,0.665158240349738,0.735044879593111,0,1.96444020680882,7.611,57.927321,1974.18807691014,3.89741856301414,1
"130","0916",0,0,0,0,11.7145335573859,137.23029646712,20.3598419189453,0.645369272383433,0.748789209683426,0,0,0,0,1691.55653584931,2.86136351397453,1
"131","0917",63.1906575439662,21.5782458011197,29.9970271274619,0,17.2413192771227,297.263090415683,35.5919342041016,0.361833689762996,0.646657403159757,0,0,51.687,2671.545969,45898.0219348094,2106.62841752825,0
"132","1001",416.969774421309,209.318218188945,93.2434845063857,31.4556931881767,177.968800580451,31672.8939800442,10.327753840266,0.268650571619743,0.429164733626493,0,6.41324906879436,92.927,8635.427329,10471.9319195353,109.661358127381,0
"133","1003",475.124397708719,212.875753129679,43.3335528754058,8.2967032967033,164.026530269873,26904.7026323735,3.24933878580729,0.185677294885866,0.548787059936201,44.8927434815605,20.248955419661,81.956,6716.785936,8982.33730893987,80.6823835315731,0
"134","1004",100.390955916719,44.9897106899072,21.7418014576539,6.07645875251509,215.818269388651,46577.5254019124,2.66555751453746,0.307111612955729,0.458311766516455,42.2781991613291,14.9642478271868,70.979,5038.018441,17990.4495337233,323.656274425445,0
"135","1005",270.26279214792,171.367189849624,23.6979166666667,0,153.984581184671,23711.2512426186,1.91016487453295,0.144587296026724,0.437941236892601,0,17.4341885285779,66.68,4446.2224,5626.75070744593,31.6603235237433,0
"136","1006",181.984556496115,69.877536855607,52.8414411675281,0,174.523085394977,30458.3073357825,2.7671615868284,0.22690259653081,0.655805153108812,0,7.92091939385441,99.368,9873.999424,3567.10555990082,12.7242420754753,0
"137","1007",755,755,0,0,141.586148608909,20046.637477904,3.16381390889486,0.16166265099643,0.551935552506753,0,1.04946344035947,459.047,210724.148209,135.198656834672,0.0182786768098995,0
"138","1008",245.11288998358,92.0689655172414,38.75,74.0779610194903,236.469392242493,55917.7734675339,2.18141283307757,0.218557321605321,0.589517423658955,5.24731720179736,0,42.414,1798.947396,1699.57217648143,2.88854558306982,0
"139","1011",3785,268.5,0,0,222.801798615341,49640.641466231,2.32971463884626,0.14165288613612,0.404007667500408,0,15.184419445581,100.409,10081.967281,157.161678937785,0.0246997933265434,0
"140","1012",755,251.666666666667,211.428571428571,0,168.894080387191,28525.2103898348,2.18849975585937,0.177255745522605,0.455285236254958,45.5532583367429,14.0451489668838,90.639,8215.428321,71.8859912557411,0.00516759573882049,0.000651958218509079
"141","1013",97.8302655830622,51.9088087013603,11.4615898141595,14.7296693244245,178.88750348433,32000.7389028563,4.62135208484738,0.19303213739275,0.514175536058284,0,8.47204854062923,61.449,3775.979601,22138.5469315283,490.11526023948,0
"142","1014",215.494255259906,141.497258890799,8.53107344632768,14.7861442071485,105.406315743527,11110.4913986241,16.0491461502878,0.373040027565573,0.889839949951118,0,2.75021628953235,18.588,345.513744,14464.5924744663,209.224435452387,0
"143","1015",101.304799124732,60.0992991856341,27.119991835471,6.46675762838005,106.257281514153,11290.6098747781,6.19754957116168,0.197555770221938,0.189787615307974,0,0,57.918,3354.494724,40035.6097322006,1602.85004662908,0
"144","1016",109.959256107306,49.7001996492088,18.3977221829474,2.02141900937082,156.987543710844,24645.0888803642,4.69182316706731,0.251218125626848,0.688948698510263,0,0,145.671,21220.040241,38263.0044476765,1464.05750936291,0
"145","1017",283.605298152578,155.15525826091,46.2975832266402,12.7706988929293,194.234902648967,37727.1974070536,11.5697394476997,0.282452066436069,0.68912035646039,0,0,46.415,2154.352225,20173.5194408928,406.970886632081,0
"146","1018",109.881683194451,44.6491684841483,37.1404649225895,15.6649640120734,153.389783468294,23528.4256724502,5.2020516531808,0.205518200283959,0.352231385738385,0,0,243.252,59171.535504,21156.2320324893,447.586153812527,0
"147","1019",406.097933464887,161.860398257713,85.1697095431787,0,115.657766839011,13376.719030187,4.67116506476151,0.156742433158074,0.47105127676822,0,0,204.956,42006.961936,5342.71676512606,28.5446224323591,0
"148","1020",79.1224838353978,38.5239286290838,16.5475117141014,5.70776302349336,101.768824020024,10356.8935424186,18.4189423710467,0.457111324364169,0.720404710127468,13.7510814476617,14.5754173890714,53.674,2880.898276,14513.0607108293,210.628931196218,0.518037716597685
"149","1101",74.2340554129246,27.789775589866,17.0589487700339,3.52803738317757,137.971498537889,19036.1344087906,3.14605597729953,0.432115243953958,0.846725298829455,0,0,37.804,1429.142416,11721.6159834755,137.396281264068,0.00205163515789614
"150","1102",56.1020553305535,35.4047838092237,7.12492486475656,0,118.99083610391,14158.8190767075,2.90789005674165,0.391716369403684,0.869192798548606,0,1.74910573393245,71.755,5148.780025,13221.3294901094,174.803553486037,0.92773174829028
"151","1103",83.8907600220367,48.7659846788772,6.46198830409357,0,174.954674115061,30609.1379947072,2.75387227760171,0.269307063176082,0.562037094174531,0,1.3660265385613,24.656,607.918336,6316.39520680641,39.896848408567,0.0964760015801485
"152","1104",99.1326861464614,56.861928645832,13.5722526778434,4.32892218470966,192.067187809077,36889.8046328873,1.91351233588325,0.250672609107929,0.764956101778408,0,0.982947343190142,39.605,1568.556025,26032.8893888395,677.711329931553,0
"153","1105",124.976063464537,35.5680964791432,46.461210591562,9.55132797876956,183.16068726575,33547.8373596619,3.26567112315785,0.323078586047716,0.682532928686003,2.94884202957043,0.697693558498274,24.892,619.611664,14975.0298076965,224.2515177414,0.987408512305416
"154","1107",68.5560996463279,52.6258366637585,5.76607308875063,4.04761904761905,290.058550289749,84133.9625961909,2.72527973071949,0.243767086395436,0.506282578580947,0,0,81.035,6566.671225,15480.8662337246,239.657219346474,0.510349920739996
"155","1108",96.315264052766,46.1298876679341,21.2366565878098,4.07052749878084,220.903838458899,48798.5058458753,3.62749000831887,0.287083001306214,0.570336282486922,0,0,104.715,10965.231225,26030.2049347209,677.57156894357,0.966305524466787
"156","1109",72.9925261396574,30.6292050506838,18.6373044038758,1.79334916864608,220.043529440769,48419.1548487506,3.07153538295201,0.259976180142196,0.492514969506433,0,0,23.455,550.137025,18523.6673479123,343.126252016113,0.930900095465843
"157","1110",68.9670470723028,34.9664149495904,9.51533228442757,11.6553580452955,119.278021519385,14227.2464175788,8.74376220703125,0.419520112657055,0.811731184305628,0,0,24.414,596.043396,17197.2491214245,295.745377344336,0.528853249889914
"158","1111",98.8484164775625,48.6242206247405,21.1439553093375,3.26353133387793,192.503255714709,37057.5034607627,3.65885302485252,0.254333881755452,0.444420602291475,0,0,31.656,1002.102336,25665.593456873,658.722687493483,0.614501726411001
"159","1112",120.143687121472,62.9977651089992,29.9949594140713,2.91505791505792,198.80180654883,39522.1582870786,2.79770878383092,0.318349712343846,0.687463852509005,0,0,48.986,2399.628196,14535.1376679739,211.270227026954,0.809826493235358
"160","1113",210.097510863422,101.863879195813,34.2950868698721,3.24034334763948,173.316386403684,30038.5697960312,2.20220500666921,0.283868818140742,0.586204586646356,0,0,35.739,1277.276121,13314.1173113007,177.265719779077,0.988247847412305
"161","1114",95.6291590929616,58.5744007040109,16.957944396992,3.87053896465434,138.984006012357,19316.5539272429,3.3780226066931,0.366098057140004,0.735991367453204,0,0,12.626,159.415876,23473.8115172162,551.019827145792,0.41822338604041
"162","1115",29.6260681428577,18.7026104592827,6.17202289236188,18.7284482758621,150.666766287488,22700.4744635285,2.76328492164612,0.298272107776843,0.546133916803686,0,0,44.067,1941.900489,27648.3322651936,764.430277046543,0
"163","1117",79.1055813693989,29.9190203021981,12.2505019879122,5.95766004687307,168.796615158471,28492.2972889569,2.98496958414714,0.24935331929892,0.443436662384324,0,0,12.049,145.178401,26153.3459914939,683.99750655079,0.455317253152113
"164","1201",189.598101712196,100.988289938101,46.4669739335661,0,140.18583320979,19652.0678327229,9.10250345865885,0.353244142834417,0.594032241128979,0,0,30.019,901.140361,21683.7482553251,470.184938400313,0.15732461135835
"165","1202",116.272094117318,51.8008012944979,18.8114908529008,4.06417112299465,230.120558397895,52955.4713973588,3.53584949390308,0.320457066127232,0.701636831740432,0,0,38.327,1468.958929,16867.0330836106,284.496805043616,0.941661187595257
"166","1203",74.0541957777907,40.3558719166231,15.8486390294171,0,206.251015362136,42539.481337912,3.60727691650391,0.368386268615723,0.696394007646213,0,0,34.351,1179.991201,21954.8428001266,482.01512237827,0.125581786286091
"167","1204",147.149148293326,67.0606910320404,37.0168649229472,9.89936068465484,164.793322131525,27156.8390191445,4.07631283714658,0.254647911493503,0.647828310233525,0,0,78.153,6107.891409,22558.3325697822,508.878368328899,0
"168","1205",112.166110594389,49.6908629731385,18.0807538395873,7.00214455665497,194.275919287123,37743.1328148567,3.20557312011719,0.293517479529748,0.740338044456988,0,0,42.617,1816.208689,23446.1777848254,549.72325271764,0.12108329732905
"169","1206",38.1575452554309,11.7782569060634,7.40185300674823,1.51606425702811,264.883149994821,70163.0831511788,2.23083195541844,0.372765776398894,0.938718176375904,0,0,36.26,1314.7876,40357.8244373937,1628.75399331949,0
"170","1207",126.76240851682,79.992387838906,8.34254143646409,20.4487908689687,198.285320056213,39317.0681497947,6.08343078613281,0.243341166604014,0.720159131280125,0,0,18.871,356.114641,23702.3899236762,561.803288093988,0
"171","1208",88.3605238501179,49.0012655968434,11.5404822580279,0,134.426756286966,18070.5528058353,9.78110809326172,0.461130804764597,0.857855920687997,0,0,49.645,2464.626025,18167.2819668957,330.050134064694,0
"172","1209",86.7577427904234,39.7174293994612,14.3097165930189,6.30071411505964,199.748281685237,39899.3760362049,7.35590972900391,0.332150835420642,0.65756355734416,0,0,22.491,505.845081,25316.8959157746,640.945218810165,0
"173","1210",104.828394481762,54.3800929014449,11.8525179856115,25.846383971384,135.547524582803,18373.1314205257,5.89844697097252,0.312017551260105,0.77159056599526,0,0,29.631,877.996161,20009.1428279621,400.365796709788,0
"174","1211",101.094595616767,57.3960415748875,10.7925162917805,7.05366324800578,237.024217915998,56180.4798786907,4.51242065429688,0.281908671061198,0.573248067151143,0,0,48.059,2309.667481,18121.5755598763,328.391500772305,0.98522178463059
"175","1212",72.0641273298062,38.2840562954475,15.8549361207898,2.30182926829268,189.101140152665,35759.2412070379,8.19954962479441,0.375076637805348,0.64084236671897,0,0,25.196,634.838416,27334.7031697213,747.185997376774,0.962753594837848
"176","1213",48.5820968506744,25.4989400479526,13.9403972556302,10.4628652592688,58.001780522084,3364.20654373201,12.5348462871477,0.451933562111906,0.47830257216337,0,0,14.49,209.9601,34149.1325220725,1166.16325201007,0.478675051845605
"177","1301",166.321444165292,59.3494826715069,63.8909027098372,18.8500816993464,27.0854477748526,733.621481164266,19.4223217773438,0.390390695619189,0.662939438417547,0,0,0,0,24242.7623850923,587.711528060045,0
"178","1302",553.192941657729,201.948074507971,130.265700483092,64.8090277777778,24.6328671475782,606.778143910238,19.566884358724,0.356492451259068,0.809166226971726,0,0,8.205,67.322025,32386.3191785563,1048.87366993532,0
"179","1303",64.1252245627844,27.9012987012987,0,10.3333333333333,14.3052894476106,204.64130617992,19.9419250488281,0.56249517625378,0.649785310628328,0,0,0,0,28562.2858217221,815.804171361745,0
"180","1304",145.423570818888,87.0554285572261,36.5522554421101,4.03743315508021,385.704657472809,148768.082796217,6.24548062411222,0.369246215820312,0.840708258825932,0,0,7.342,53.904964,17502.5924522045,306.340742547966,0
"181","1305",103.31158483364,51.3568670711528,51.9547177624873,11.095041322314,140.372828659981,19704.5310260043,24.0604664195668,0.369834044883991,0.495864381623058,0,0,9.352,87.459904,33376.4109424166,1113.98480739707,0.00368785674663627
"182","1306",223.705829841997,92.4835631499244,32.1276707781575,22.1339435798884,208.257783325961,43371.304315843,17.8364049399771,0.283906819869061,0.699243462092398,0,0,11.404,130.051216,21997.4442254032,483.887552449724,0.000325322868238751
"183","1307",98.1586164164327,34.9636326394916,21.1169789895527,13.0492093520162,80.1151405379739,6418.43574341931,26.1273585728237,0.350035466045972,0.578401536026149,0,0,22.239,494.573121,77226.9714657438,5964.0051217708,0
"184","1308",287.372722753316,166.403944522661,51.1798216568817,29.3542495214911,198.796878987886,39520.1990953242,4.74328994750977,0.31233917047948,0.813724215339212,0,0,0,0,23316.1266808007,543.641763395146,0
"185","1309",187.243730852207,89.9061986219276,45.741856036827,24.2745090337785,176.002349816031,30976.8271407646,5.65672505696615,0.302304059267044,0.794874000587154,0,0,35.176,1237.350976,20538.6067810433,421.834368506318,0
"186","1310",153.046623686254,76.5789675149357,21.4681718269519,11.6209885933632,110.123525016807,12127.1907621272,10.6385581276634,0.325214286786163,0.851137534487339,0,0,10.481,109.851361,28772.3974812306,827.850856817927,0
"187","1311",224.815477273659,97.3356070001202,39.4410629116511,17.6469225064887,29.9229841393164,895.384979801782,8.28976085574128,0.510916915594363,0.750142727725206,0,0,51.65,2667.7225,7771.93287709686,60.4029406460991,0
"188","1312",130.599537392396,81.9244425548375,15.2413793103448,8,63.0969409470022,3981.22395686948,16.0825718470982,0.473933639921673,0.793951488557288,0,0,25.795,665.382025,20334.8545514634,413.50630962917,0
"189","1313",105.804661875327,29.8271913244474,20.4455131589822,6.74107142857143,64.0905858063218,4107.6031889975,14.9717041015625,0.463823463884704,0.783735156034811,0,0,4.927,24.275329,48685.5440125743,2370.2821958003,0
"190","1314",117.806472623456,52.3536556467649,27.8183065611848,5.98425196850394,3.93887805149387,15.5147603045401,23.7317993164062,0.200296313737211,0.437648203280835,0,0,3.936,15.492096,56000.1845915974,3136.02067429299,0
"191","1315",263.746241008379,137.02614868738,43.5703208919289,18.8201269451269,160.72967426903,25834.0281906284,24.0893823242188,0.325512707470898,0.423508338930387,0,0,0,0,34792.1441105422,1210.49329180874,0
"192","1316",157.971111172128,62.084916537839,43.1671382545817,14.5693539195783,93.5801150852904,8757.23793937619,16.2423145527742,0.421796892510086,0.632207176116361,0,0,2.281,5.202961,28780.2452396675,828.302516055403,0
"193","1317",69.6590909090909,23.75,45.9090909090909,0,80.5193271847498,6483.36205028479,15.0766138537177,0.520273287791126,0.881655724967045,0,0,0,0,14326.9295727273,205.260910981889,0
"194","1318",211.821825778686,111.689208195374,31.1963434036841,9.23035538379935,175.400940923223,30765.4900767521,16.102490234375,0.364869675878006,0.715094757029507,0,0,5.081,25.816561,21572.2828823143,465.36338875459,0
"195","1319",131.523848322682,77.6584815289514,14.9722134010797,8.76984126984127,148.17150433852,21954.79469794,21.003125,0.342700939999813,0.747943109350359,0,0,10.968,120.297024,37922.4018815434,1438.10856446529,0
"196","1401",18.5365853658537,18.5365853658537,0,0,122.130849203571,14915.9443271853,3.65430386861165,0.216361626519097,0.425356294119219,56.4746633867572,19.5209281693196,37.361,1395.844321,4112.17925375429,16.9100182150072,0
"197","1403",56.7320487256753,23.2833813173513,3.66141732283465,3.9323467230444,107.05423084258,11460.6083412963,5.18538152521307,0.333501669076773,0.512344383905286,13.8385721979813,26.4273246670925,17.117,292.991689,6528.94436746413,42.6271145534416,0.0105363336352452
"198","1404",26.3938797082286,14.0560191165762,0,1.63090128755365,59.459061385195,3535.37998080838,18.4899936729754,0.478150505600317,0.386269581145178,0,12.6419985984227,8.252,68.095504,19373.3403727208,375.326317197293,1
"199","1405",34.451860187032,27.2820488662772,7.16981132075472,0,104.443870179063,10908.522017981,11.7731187608507,0.488168686155289,0.403860145428451,0,1.10741828913973,4.349,18.913801,10937.1569703682,119.621402594474,0.990110939004508
"200","1406",93.1080557275757,54.4238600812857,18.4405709799958,0,119.446831657942,14267.5455931208,12.5703339158443,0.525238770433803,0.52606407337354,0,0,12.348,152.473104,6984.7768373473,48.7871074675433,0.996998260486549
"201","1407",90.496597845239,64.7654755883915,11.796875,6.51982378854626,41.746564842509,1742.77567614981,14.2701243865184,0.527838978340955,0.553438844835437,0,0,2.98,8.8804,11144.4262908494,124.198237352176,1
"202","1408",71.7022512554439,31.8672330139929,6.40692640692641,0,30.7735168526425,947.00933947987,20.6696008752894,0.595984043219151,0.69865730872755,0,0,3.295,10.857025,3997.72653684955,15.9818174634311,0.998382094608263
"203","1409",129.071860878484,42.1335769793911,41.4900875479901,45.0637330742662,52.8350417531553,2791.54163705766,18.9584418402778,0.542886063228689,0.623976843487729,0,2.75393847770327,5.109,26.101881,8966.24631750328,80.3935730261411,0.95415392044478
"204","1410",101.453431115798,53.7471888798675,40.8426058722942,0,93.3386718981487,8712.10767171025,17.0769758553341,0.544254253066589,0.812199034322624,11.0157539108131,0,4.145,17.181025,9925.2676058435,98.5109370476063,0.848720375922117
"205","1411",74.1207800901182,49.4935507112049,0,12.2163502316174,49.9297838060067,2492.98331091457,15.9617199631211,0.569475188659825,0.820881611177319,0,2.75393847770327,2.138,4.571044,6222.57004432585,38.7203779565414,0.985623016093587
"206","1412",79.8404958909975,38.6599714067817,29.9953392990306,7.71573604060914,53.7942493551301,2893.82126368191,12.0178536309136,0.574514801969233,0.421178455094403,0,0,7.33,53.7289,7317.38963833779,53.5441911192532,0.887496873711076
"207","1413",110.550287707664,39.8584055728149,40.4273035806148,10.2721088435374,40.8931784000705,1672.25203966,13.2996609844739,0.570933979060374,0.728132450698402,0,0,4.541,20.620681,10765.5413211579,115.896879937559,0.984926469846201
"208","1414",146.033941564592,130.304774897926,15.7291666666667,0,30.474988490742,928.72492351086,12.3044854525862,0.608860371275718,0.912284819064232,0,0,9.69,93.8961,1658.33879745354,2.75008756713967,1
"209","1415",131.147353903272,76.7841440855084,40.0785370327906,7.70408163265306,117.335313538928,13767.5758032785,11.951493696733,0.493461201423659,0.508772523481723,0,0,8.228,67.699984,15251.12228687,232.596731009064,1
"210","1416",83.0653630982541,24.7556193063632,19.6634534077456,3.83642495784148,99.6192575814864,9923.99648108654,11.1224779812795,0.442592075892857,0.502008284426029,0,2.20315078216262,16.206,262.634436,14087.3911367043,198.454589038495,0.898708830218738
"211","1417",72.7065974328049,36.2542309360491,24.2734571240501,4.73498434850659,91.2930580937605,8334.42245611074,11.559819818853,0.53153413660386,0.548283697157355,0,1.83595898513551,13.033,169.859089,12572.6441140765,158.071380019223,0.992163213964866
"212","1418",1531.84711397541,766.687225947447,305.297378060536,66.4441842310695,191.479414771796,36664.3662813496,7.86659342447917,0.382903181557837,0.362606678126267,0,0.885934631311786,45.923,2108.921929,4435.37595241566,19.6725598392672,0.0966830168818479
"213","1419",45.3636031649422,27.1119902617164,10.1333333333333,16.8973493373343,171.647842319058,29462.9817727884,7.46509312220982,0.330372130948734,0.488962091926581,4.42967315655893,8.65844716084509,21.897,479.478609,7226.06151345443,52.2159649962273,0.0390906295859202
"214","1420",14.7896219556525,14.7896219556525,0,0,90.1082729814356,8119.50085969691,6.40612558218149,0.404923632862122,0.490931898827553,0,1.47655771885298,40.52,1641.8704,13065.5550673706,170.708729218494,0.912585726091759
"215","1421",50.8743237366247,33.6174989482402,9.43356741573034,5.93575737265416,134.578508676697,18111.3749976439,4.94219144933364,0.434181893225944,0.848000744488848,0,10.3001153547845,15.095,227.859025,10618.7745170117,112.758372243136,1
"216","1422",25.1491546644305,6.74598018880361,9.33428266655966,2.33024691358025,165.765553232457,27478.2186384627,6.37325846354167,0.40674226758096,0.878353920953625,0,11.923027893628,30.557,933.730249,10516.34462456,110.593504262512,0.995553600479957
"217","1423",30.2565821457285,20.3924615934138,8.13917882737304,2.84461240867969,132.683057241634,17604.7936789867,7.9536600112915,0.447341056170487,0.830958944659365,0,0,19.709,388.444681,16322.9581445919,266.438962590099,1
"218","1502",125.835,0,0,0,195.40294387178,38182.3104737579,3.03882519952182,0.231016923481388,0.36974178343997,59.1269259269256,16.7479529580798,52.071,2711.389041,65.0888592021013,0.00423655959223096,0
"219","1503",92.2694955120521,50.5218113486164,16.7004017122613,11.9048413857718,198.847773569751,39540.4370536469,1.69953821882417,0.198990514894195,0.64082866948544,22.2936622175358,29.0257075278764,25.023,626.150529,24021.7336635321,577.04368820167,0
"220","1504",52.5773623165832,25.4596588522196,16.3333566535873,1.48330058939096,179.707991226083,32294.9621105139,1.89482917160284,0.300023231002203,0.869028473032123,24.4617288642122,39.7008763314269,53.68,2881.5424,16225.8779315521,263.279114649628,0
"221","1507",52.1641842201359,18.1931569930967,15.1457150211294,1.85365853658537,167.01389541015,27893.6412600725,1.76999753316243,0.238253408008152,0.647261819387163,46.7705579279343,12.7261101235502,20.259,410.427081,12195.0932800524,148.720300109179,0.000437223732788333
"222","1509",76.4133533566274,26.3184054235864,18.4921322736325,4.23229052126363,205.633280116193,42285.0458913445,2.03426361083984,0.267434435049315,0.621147971820385,20.9005763989985,23.3346621481162,21.076,444.197776,26284.2901791695,690.863910222787,0
"223","1510",134.937437755399,57.2607154408088,23.9639801040155,16.8989993746091,115.231813542533,13278.3708523011,1.96371806751598,0.252099315229669,0.361250630496939,62.5606188563977,9.4142367850824,61.593,3793.697649,4110.64358781396,16.897390706036,0
"224","1511",77.5599202699153,39.7337597700995,13.8915131812649,6.41562404970943,144.742236069341,20950.3149023528,13.4223062094156,0.363963433992719,0.867168407650154,7.34213395624867,27.8203984184654,32.471,1054.365841,39513.8003098814,1561.34041492918,0
"225","1601",112.253543688432,63.0704092446911,15.7089832456788,2.99457994579946,158.933099909351,25259.7302467956,3.65786922679228,0.276327073199194,0.640236088387925,3.48846779249137,16.8738860348064,34.527,1192.113729,16943.3632669997,287.077558797516,0.140745582811525
"226","1602",65.8770578407934,38.5090457325505,18.1620687427929,1.64130434782609,198.555382163713,39424.2397861781,2.43089566165454,0.323446664196706,0.776114225699353,0,2.83697801540242,21.495,462.035025,18990.2142012496,360.628235409341,0.836757506786776
"227","1603",286.066332728826,140.741412157082,66.8537823278449,28.5768339587242,226.46062714471,51284.4156467752,4.05786403532951,0.252898670925331,0.552232569484009,7.74758025495032,0,33.665,1133.332225,15644.9057872283,244.76307709125,0.101969819544805
"228","1604",133.066083314788,105.414919489733,6.04,16.3948339483395,190.087061577419,36133.0909791376,2.82877159118652,0.24990016338872,0.702056532818435,0,2.58252675165011,5.427,29.452329,20715.9815537345,429.15189173467,0
"229","1605",131.838683691474,67.3998758378974,29.0145103707082,3.56073039520412,271.511417079378,73718.449604452,3.59982013702393,0.219279392509703,0.662217426069821,0,1.54951605099006,14.095,198.669025,33379.8315949617,1114.213157308,0
"230","1606",128.992866496378,63.4066518477551,27.6891153501392,9.86495135688684,231.454370721072,53571.1257258873,4.62604008164517,0.369369273283044,0.60043863458088,0,0,16.924,286.421776,24466.3955706922,598.604512221587,0
"231","1607",17.2968088120748,12.829353190773,0,0,245.699111323284,60368.0533050513,3.17971018741005,0.403188808691128,0.76099181121088,0,0,31.478,990.864484,20177.4499381807,407.129486007787,0.246538996065778
"232","1608",53.6793259689486,30.1969392502231,11.9070687131476,4.93505831498246,155.61981388981,24217.5264750992,6.06995049838362,0.427127134715412,0.616219306247015,0,0,9.843,96.884649,23738.254630409,563.504732898133,0.408918987427643
"233","1609",1352.23629937229,609.657570911206,365.089869281046,158.75,21.66467554959,469.358166669004,16.8171364113137,0.514150220294331,0.812120857840119,0,2.44737798541622,6.495,42.185025,4691.49724103049,22.0101463625967,0
"234","1610",113.456714710386,57.3256869314933,25.442188650588,11.1727558369344,102.786303534759,10565.0241943395,13.9146858723958,0.397804124944044,0.702503690493137,0,0,16.616,276.091456,44557.3425144157,1985.35677194696,0
"235","1611",83.0042987314036,34.4479398629083,13.750510207852,6.96384927634795,84.62876495376,7162.02785759875,11.0922417074947,0.46611287097685,0.623028885960878,0,0,4.125,17.015625,45212.16525849,2044.13988736101,0.739129204750719
"236","1612",97.7959752795009,34.8523496439567,29.5416559830112,11.7157438737318,194.913832061224,37991.4019287912,6.06181607181079,0.366099077445463,0.752048767470208,0,0,16.368,267.911424,20001.7168085701,400.068675290234,0.128527047998458
"237","1613",176.892370224958,85.6870068424769,20.2697296306984,4.33333333333333,54.5950656537754,2980.62119374005,14.9546846430352,0.362390014919103,0.821152563788754,0,0,24.799,614.990401,27147.3314095108,736.977602657812,0
"238","1614",206.03065841279,95.2125533376761,46.0565787684057,16.4242083098797,203.727342480246,41504.8300740633,3.42255875870988,0.35759765463103,0.67118202450273,0,1.54951605099006,32.933,1084.582489,15056.4375096438,226.696310481809,0.66971125775999
"239","1615",91.5631410285487,55.056818213204,18.1567251461988,8.92739980031379,218.199447152422,47610.9987376227,9.09081476384943,0.350510979913602,0.951196559093438,0,1.54951605099006,25.022,626.100484,19588.6927159557,383.716882320136,0
"240","1616",112.601195054314,44.5464198076385,32.2801781779893,4.16981132075472,91.9971848972773,8463.48202902382,10.9109148297991,0.425144486363159,0.796541923297455,0,0,10.029,100.580841,15767.5332382919,248.615104420639,0
